t,x,y,z,mf
1.8900000000,29.7827968597,14.6120195389,6.6910257339,33.84
1.8990000000,29.5842437744,13.4394502640,6.1334404945,33.07
1.9090000000,28.9885883331,13.1688575745,6.2130956650,32.44
1.9190000000,28.1943798065,13.8904380798,6.6910257339,32.13
1.9290000000,29.5842437744,13.0786600113,6.4520606995,32.98
1.9390000000,28.5914840698,13.7100429535,7.1689558029,32.51
1.9490000000,29.5842437744,13.8002405167,6.6113710403,33.31
1.9590000000,27.2016201019,13.6198453903,6.1334404945,31.03
1.9680000000,28.7900371552,12.8982639313,6.1334404945,32.14
1.9780000000,27.2016201019,14.1610317230,6.2927503586,31.31
1.9880000000,29.1871395111,13.4394502640,6.4520606995,32.77
1.9980000000,28.5914840698,13.1688575745,6.3724055290,32.12
2.0080000000,28.1943798065,14.2512292862,6.5317158699,32.26
2.0180000000,27.9958286285,13.8002405167,6.7706809044,31.94
2.0280000000,28.9885883331,14.2512292862,5.8944749832,32.84
2.0370000000,29.7827968597,13.5296478271,6.6910257339,33.39
2.0470000000,28.3929328918,13.8002405167,6.4520606995,32.22
2.0570000000,28.3929328918,12.8982639313,6.2927503586,31.81
2.0670000000,27.7972755432,13.5296478271,5.8944749832,31.47
2.0770000000,29.3856925964,14.0708341599,6.2130956650,33.17
2.0870000000,28.5914840698,13.7100429535,6.5317158699,32.37
2.0960000000,27.7972755432,13.3492527008,6.5317158699,31.52
2.1060000000,28.5914840698,13.7100429535,6.3724055290,32.34
2.1160000000,28.1943798065,13.3492527008,6.3724055290,31.84
2.1260000000,27.9958286285,13.4394502640,6.6113710403,31.75
2.1360000000,29.1871395111,13.9806365967,6.6113710403,33.03
2.1460000000,29.7827968597,12.8080663681,5.8944749832,32.95
2.1550000000,28.1943798065,13.3492527008,6.6910257339,31.90
2.1650000000,28.7900371552,12.8982639313,6.9299907684,32.30
2.1750000000,28.1943798065,14.4316244125,6.0537853241,32.25
2.1850000000,27.7972755432,13.7100429535,6.6910257339,31.71
2.1950000000,28.3929328918,13.4394502640,6.6113710403,32.10
2.2050000000,28.7900371552,13.9806365967,6.1334404945,32.59
2.2150000000,27.4001731873,13.8904380798,6.3724055290,31.37
2.2240000000,27.7972755432,13.3492527008,6.5317158699,31.52
2.2340000000,27.5987243652,13.2590551376,6.6113710403,31.32
2.2440000000,27.9958286285,13.2590551376,6.2927503586,31.61
2.2540000000,29.1871395111,13.6198453903,6.9299907684,32.95
2.2640000000,28.1943798065,13.3492527008,6.6910257339,31.90
2.2730000000,27.4001731873,13.3492527008,6.2130956650,31.11
2.2840000000,27.9958286285,13.9806365967,6.6113710403,31.98
2.2930000000,29.9813480377,14.1610317230,6.4520606995,33.78
2.3030000000,26.4074115753,13.6198453903,5.9741301537,30.31
2.3130000000,28.3929328918,13.6198453903,6.1334404945,32.08
2.3230000000,28.3929328918,14.1610317230,6.2927503586,32.35
2.3330000000,28.3929328918,12.7178688049,6.9299907684,31.87
2.3420000000,29.3856925964,14.0708341599,6.8503355980,33.29
2.3530000000,28.5914840698,13.5296478271,6.3724055290,32.27
2.3620000000,28.3929328918,13.8002405167,6.6113710403,32.25
2.3720000000,28.9885883331,12.8080663681,6.6910257339,32.39
2.3820000000,28.5914840698,14.0708341599,6.6910257339,32.56
2.3920000000,27.9958286285,14.3414268494,6.6113710403,32.14
2.4020000000,29.1871395111,13.2590551376,7.0893011093,32.83
2.4110000000,28.1943798065,13.3492527008,6.5317158699,31.87
2.4210000000,28.1943798065,13.7100429535,6.8503355980,32.09
2.4310000000,27.5987243652,13.4394502640,7.0893011093,31.51
2.4410000000,28.1943798065,13.7100429535,6.0537853241,31.93
2.4510000000,27.9958286285,13.4394502640,6.4520606995,31.72
2.4610000000,29.5842437744,13.9806365967,6.2927503586,33.32
2.4710000000,27.9958286285,13.8002405167,5.9741301537,31.78
2.4800000000,28.7900371552,13.8002405167,6.9299907684,32.67
2.4900000000,28.3929328918,14.3414268494,6.9299907684,32.56
2.5000000000,30.9741077423,14.0708341599,6.5317158699,34.64
2.5100000000,28.7900371552,13.6198453903,6.6113710403,32.53
2.5200000000,28.7900371552,13.4394502640,6.4520606995,32.42
2.5300000000,27.7972755432,14.2512292862,6.5317158699,31.91
2.5400000000,28.9885883331,13.8904380798,6.2130956650,32.74
2.5490000000,26.8045158386,14.5218219757,5.8148202896,31.04
2.5590000000,28.9885883331,13.7100429535,6.3724055290,32.69
2.5690000000,27.9958286285,13.6198453903,6.2927503586,31.76
2.5790000000,27.7972755432,13.5296478271,6.3724055290,31.56
2.5890000000,29.3856925964,13.8904380798,6.0537853241,33.06
2.5990000000,29.5842437744,13.6198453903,6.2927503586,33.17
2.6080000000,28.3929328918,13.4394502640,6.2927503586,32.04
2.6180000000,28.7900371552,13.9806365967,6.7706809044,32.71
2.6280000000,28.5914840698,14.0708341599,6.5317158699,32.53
2.6380000000,28.7900371552,13.8002405167,6.2927503586,32.54
2.6480000000,29.1871395111,14.3414268494,6.4520606995,33.15
2.6580000000,30.1799011230,13.7100429535,6.6910257339,33.82
2.6680000000,29.7827968597,13.3492527008,6.8503355980,33.35
2.6770000000,27.7972755432,13.5296478271,6.8503355980,31.66
2.6870000000,27.9958286285,13.4394502640,6.7706809044,31.78
2.6970000000,27.2016201019,13.8002405167,6.7706809044,31.24
2.7070000000,28.1943798065,14.0708341599,6.0537853241,32.09
2.7170000000,27.9958286285,14.5218219757,6.7706809044,32.26
2.7270000000,28.7900371552,13.6198453903,6.4520606995,32.50
2.7360000000,29.1871395111,13.2590551376,6.6113710403,32.73
2.7460000000,27.9958286285,13.0786600113,6.6113710403,31.60
2.7560000000,27.9958286285,13.6198453903,6.4520606995,31.79
2.7660000000,28.5914840698,14.0708341599,6.2130956650,32.47
2.7760000000,28.5914840698,13.8904380798,6.5317158699,32.45
2.7860000000,28.3929328918,14.1610317230,6.7706809044,32.44
2.7950000000,27.7972755432,13.3492527008,6.5317158699,31.52
2.8050000000,27.9958286285,14.1610317230,6.7706809044,32.10
2.8150000000,29.1871395111,13.9806365967,6.2927503586,32.97
2.8250000000,29.7827968597,13.5296478271,7.0096459389,33.45
2.8350000000,28.1943798065,13.3492527008,6.2130956650,31.81
2.8450000000,29.1871395111,13.6198453903,6.2927503586,32.82
2.8550000000,30.5770034790,13.1688575745,6.0537853241,33.84
2.8640000000,28.3929328918,13.8002405167,6.6113710403,32.25
2.8740000000,30.1799011230,13.5296478271,6.5317158699,33.71
2.8840000000,27.9958286285,14.3414268494,7.0893011093,32.24
2.8940000000,28.5914840698,13.7100429535,6.2130956650,32.31
2.9040000000,28.9885883331,13.8904380798,7.3282661438,32.97
2.9140000000,28.1943798065,14.2512292862,6.6910257339,32.29
2.9240000000,26.8045158386,13.2590551376,6.6113710403,30.63
2.9330000000,28.3929328918,13.0786600113,6.9299907684,32.02
2.9430000000,29.7827968597,13.1688575745,6.5317158699,33.21
2.9530000000,28.7900371552,13.6198453903,6.7706809044,32.56
2.9630000000,28.5914840698,13.5296478271,6.3724055290,32.27
2.9730000000,29.1871395111,13.0786600113,6.2927503586,32.60
2.9830000000,27.7972755432,13.5296478271,7.0096459389,31.70
2.9920000000,28.5914840698,13.3492527008,6.3724055290,32.19
3.0020000000,28.5914840698,13.7100429535,6.6910257339,32.41
3.0120000000,27.9958286285,13.4394502640,6.7706809044,31.78
3.0220000000,28.9885883331,13.7100429535,6.5317158699,32.73
3.0320000000,29.3856925964,13.7100429535,6.0537853241,32.99
3.0420000000,29.3856925964,12.9884614944,7.0096459389,32.88
3.0520000000,29.3856925964,13.5296478271,6.5317158699,33.00
3.0610000000,29.1871395111,13.9806365967,5.9741301537,32.91
3.0710000000,27.9958286285,13.4394502640,6.7706809044,31.78
3.0810000000,29.7827968597,13.7100429535,7.0096459389,33.53
3.0910000000,27.5987243652,13.6198453903,6.7706809044,31.51
3.1010000000,28.5914840698,14.0708341599,6.6910257339,32.56
3.1100000000,28.5914840698,13.8904380798,6.0537853241,32.36
3.1210000000,28.7900371552,13.2590551376,6.6113710403,32.38
3.1300000000,27.7972755432,13.3492527008,7.0096459389,31.62
3.1400000000,27.4001731873,13.7100429535,6.6910257339,31.36
3.1500000000,28.7900371552,13.4394502640,6.4520606995,32.42
3.1600000000,28.7900371552,13.8002405167,6.2927503586,32.54
3.1700000000,29.9813480377,14.3414268494,5.8148202896,33.74
3.1790000000,27.4001731873,12.9884614944,6.6910257339,31.05
3.1890000000,28.5914840698,13.3492527008,6.0537853241,32.13
3.1990000000,27.7972755432,14.0708341599,6.6910257339,31.87
3.2090000000,27.5987243652,14.1610317230,6.6113710403,31.72
3.2190000000,28.9885883331,13.7100429535,6.8503355980,32.79
3.2290000000,28.3929328918,13.4394502640,6.9299907684,32.17
3.2390000000,28.7900371552,13.8002405167,6.6113710403,32.60
3.2480000000,29.7827968597,14.0708341599,6.5317158699,33.58
3.2580000000,27.5987243652,13.4394502640,7.0893011093,31.51
3.2680000000,30.1799011230,13.1688575745,6.3724055290,33.54
3.2780000000,27.9958286285,12.8982639313,6.6113710403,31.53
3.2880000000,28.3929328918,14.1610317230,6.7706809044,32.44
3.2980000000,28.1943798065,13.1688575745,6.8503355980,31.86
3.3070000000,27.7972755432,13.8904380798,6.5317158699,31.75
3.3180000000,28.3929328918,13.9806365967,6.1334404945,32.24
3.3270000000,28.9885883331,14.4316244125,6.3724055290,33.00
3.3370000000,28.3929328918,13.8002405167,6.6113710403,32.25
3.3470000000,27.4001731873,13.1688575745,6.3724055290,31.06
3.3570000000,28.1943798065,13.8904380798,6.8503355980,32.17
3.3670000000,28.7900371552,13.2590551376,6.2927503586,32.32
3.3770000000,29.1871395111,13.6198453903,6.6113710403,32.88
3.3860000000,27.9958286285,13.6198453903,6.7706809044,31.86
3.3960000000,28.3929328918,13.8002405167,6.6113710403,32.25
3.4060000000,27.9958286285,13.6198453903,7.2486109734,31.97
3.4160000000,27.9958286285,13.2590551376,5.9741301537,31.55
3.4260000000,30.1799011230,13.8904380798,7.0096459389,33.95
3.4350000000,29.3856925964,13.7100429535,6.3724055290,33.05
3.4460000000,29.1871395111,13.4394502640,5.9741301537,32.68
3.4550000000,28.3929328918,13.9806365967,7.0893011093,32.43
3.4650000000,27.7972755432,13.3492527008,6.3724055290,31.49
3.4750000000,29.7827968597,14.0708341599,6.3724055290,33.55
3.4850000000,27.7972755432,13.3492527008,6.2130956650,31.46
3.4950000000,27.0030689240,13.7100429535,6.3724055290,30.95
3.5040000000,27.9958286285,13.4394502640,6.4520606995,31.72
3.5140000000,27.7972755432,13.5296478271,6.3724055290,31.56
3.5240000000,29.1871395111,13.6198453903,6.4520606995,32.85
