time,x,y,z,MF
12.223,-9.16,-15.54,-72.46,74.68
12.244,-7.07,-14.85,-71.78,73.64
12.261,-7.77,-13.45,-71.10,72.78
12.282,-8.46,-14.15,-72.46,74.32
12.303,-7.77,-14.15,-73.14,74.90
12.323,-9.16,-14.15,-71.78,73.74
12.341,-8.46,-13.45,-73.14,74.85
12.368,-7.77,-13.45,-72.46,74.11
12.382,-7.07,-13.45,-72.46,74.04
12.403,-6.37,-14.15,-73.14,74.77
12.422,-7.07,-13.45,-73.14,74.71
12.443,-7.77,-14.15,-73.14,74.90
12.462,-8.46,-15.54,-71.78,73.93
12.482,-9.16,-12.75,-71.78,73.48
12.515,-7.77,-14.85,-70.43,72.39
12.524,-7.77,-14.15,-73.82,75.57
12.544,-7.07,-13.45,-72.46,74.04
12.564,-7.77,-14.15,-71.78,73.58
12.584,-7.77,-14.15,-71.78,73.58
12.605,-8.46,-13.45,-72.46,74.19
12.633,-8.46,-15.54,-72.46,74.59
12.646,-8.46,-14.15,-71.78,73.65
12.664,-7.07,-14.15,-71.78,73.51
12.685,-7.77,-14.15,-71.78,73.58
12.706,-8.46,-14.15,-72.46,74.32
12.732,-9.16,-14.15,-71.10,73.07
12.746,-7.77,-13.45,-72.46,74.11
12.770,-7.07,-13.45,-72.46,74.04
12.785,-8.46,-14.15,-73.14,74.98
12.804,-9.16,-14.15,-72.46,74.40
12.827,-8.46,-14.15,-73.14,74.98
12.846,-5.67,-14.85,-71.10,72.86
12.865,-8.46,-14.15,-71.10,72.99
12.890,-8.46,-13.45,-73.82,75.51
12.912,-7.77,-13.45,-73.14,74.77
