time,x,y,z,MF
12.214,14.44,-11.87,-61.48,64.26
12.234,14.24,-11.72,-61.53,64.23
12.263,14.31,-11.69,-62.00,64.69
12.271,13.77,-11.69,-62.01,64.59
12.291,13.99,-11.79,-61.69,64.35
12.314,14.13,-11.82,-61.19,63.90
12.329,14.11,-11.88,-61.42,64.13
12.366,14.30,-11.69,-61.40,64.11
12.370,14.10,-11.68,-61.57,64.23
12.395,14.17,-11.89,-61.28,64.01
12.407,13.91,-11.81,-61.41,64.06
12.425,14.21,-11.73,-61.39,64.09
12.445,14.06,-11.76,-61.47,64.14
12.462,13.73,-11.62,-61.88,64.44
12.481,14.20,-11.68,-62.08,64.75
12.502,14.38,-11.82,-61.72,64.46
12.522,14.08,-11.82,-61.79,64.47
12.549,14.19,-11.75,-61.62,64.31
12.558,13.97,-11.73,-61.98,64.60
12.580,14.09,-11.63,-61.67,64.31
12.598,14.36,-11.81,-61.30,64.06
12.619,14.25,-11.91,-61.47,64.22
12.652,14.29,-11.64,-61.49,64.20
12.680,14.15,-11.72,-61.48,64.17
12.681,14.33,-11.48,-61.60,64.28
12.692,13.62,-11.65,-61.50,64.06
12.712,13.84,-11.60,-61.10,63.71
