time,x,y,z,MF
12.220,13.21,-12.15,-59.91,62.54
12.238,13.54,-12.21,-59.42,62.15
12.259,13.41,-12.38,-59.86,62.58
12.290,13.61,-12.23,-59.70,62.44
12.297,13.27,-12.24,-59.68,62.35
12.318,13.09,-12.22,-59.53,62.16
12.339,13.34,-12.30,-59.40,62.11
12.357,13.07,-12.27,-59.85,62.47
12.372,13.28,-12.28,-59.63,62.31
12.391,13.69,-12.33,-60.67,63.40
12.411,12.94,-12.05,-60.27,62.81
12.430,13.22,-12.28,-59.72,62.38
12.448,12.95,-12.22,-60.08,62.66
12.469,13.37,-12.20,-59.73,62.41
12.490,12.87,-12.24,-59.88,62.46
