t,x,y,z,mf
70294,-0.4395,24.6582,-25.2441,35.29
70305,-0.7324,24.8047,-25.8301,35.82
70316,-0.7324,24.8047,-25.8301,35.82
70326,-1.0254,24.2188,-25.7324,35.35
70337,-0.5859,24.5117,-25.4883,35.37
70348,-1.0742,24.6094,-25.9277,35.76
70359,-0.8301,24.4629,-25.6836,35.48
70370,-0.4395,24.3652,-25.5371,35.30
70381,-0.9277,24.2188,-25.1953,34.96
70392,-1.2695,24.1699,-25.4883,35.15
70403,-1.2695,24.1699,-25.4883,35.15
70413,-0.8301,24.4629,-25.2441,35.16
70424,-1.2207,24.7559,-25.1953,35.34
70435,-1.1230,24.0723,-25.9277,35.40
70446,-1.2695,24.2676,-25.3906,35.15
70457,-1.0742,24.8047,-25.7324,35.76
70468,-1.2695,24.7070,-26.1719,36.01
70479,-0.7324,24.6582,-24.6582,34.88
70490,-0.7324,24.6582,-24.6582,34.88
70500,-0.8301,24.5117,-25.5371,35.41
70511,-0.7812,24.0723,-25.8789,35.35
70522,-0.5371,24.2676,-25.8789,35.48
70533,0.0977,24.0723,-25.8789,35.34
70544,-0.8301,24.3652,-25.7324,35.45
70555,-0.8301,24.2676,-25.8789,35.49
70566,-0.8789,24.2188,-25.7324,35.35
70577,-0.8789,24.2188,-25.7324,35.35
70587,-0.5371,23.9746,-26.6602,35.86
70598,-0.7324,24.4629,-25.7324,35.51
70609,-0.8789,24.3652,-26.1719,35.77
70620,-0.4395,24.2188,-26.1719,35.66
70631,-0.3906,24.3652,-25.5859,35.33
70642,-0.5371,24.3652,-26.2207,35.80
70653,-0.3906,23.5840,-25.1465,34.48
70664,-0.3906,23.5840,-25.1465,34.48
70674,-0.7324,24.1699,-25.8301,35.38
70685,-0.9277,23.6816,-26.0742,35.24
70696,-0.9277,24.2188,-26.0254,35.56
70707,-0.9277,23.7305,-25.9766,35.20
70718,-0.9766,23.9258,-26.0254,35.37
70729,-0.8789,24.1699,-25.4395,35.10
70740,-0.6348,24.4141,-25.6836,35.44
70751,-0.6348,24.4141,-25.6836,35.44
70761,-1.1719,23.9746,-25.5859,35.08
70772,-0.0977,24.5605,-25.7813,35.61
70783,-0.7812,24.3164,-25.6348,35.34
70794,0.1953,23.9746,-25.6348,35.10
70805,-0.4395,24.0723,-25.7324,35.24
70816,-0.2930,23.7793,-25.9277,35.18
70827,-0.8789,23.9258,-25.5859,35.04
70838,-0.8789,23.9258,-25.5859,35.04
70848,-0.7812,24.2188,-26.4648,35.88
70859,-0.7812,24.2188,-25.7324,35.35
70870,-0.7324,24.0723,-25.8789,35.35
70881,-0.7812,23.8770,-25.3906,34.86
70892,-1.2695,24.1211,-25.5371,35.15
70903,-1.1230,24.2676,-25.7813,35.42
70914,-1.3184,24.2676,-26.4160,35.90
70925,-1.3184,24.2676,-26.4160,35.90
70935,-1.0742,24.2188,-26.2695,35.75
70946,-0.6836,24.0723,-25.9277,35.39
70957,-0.4883,24.2188,-26.8066,36.13
70968,-1.0254,23.9258,-25.6836,35.12
70979,-0.9277,24.3164,-25.5371,35.27
70990,-1.4160,24.0234,-25.9277,35.37
71001,-1.3672,24.2188,-25.5371,35.22
71012,-1.3672,24.2188,-25.5371,35.22
71022,-0.9277,24.3652,-25.7813,35.49
71033,-0.3418,24.1699,-26.3672,35.77
71044,-1.5625,24.1211,-25.3418,35.02
71055,-1.1230,24.4629,-26.0742,35.77
71066,-1.0254,23.9258,-25.6348,35.08
71077,-1.0254,23.9746,-25.7324,35.19
71088,-0.9766,24.1211,-25.9277,35.43
71099,-0.9766,24.1211,-25.9277,35.43
71109,-0.8789,24.2676,-26.4648,35.92
71120,-1.1719,24.3164,-25.6836,35.39
71131,-1.1230,24.3652,-25.6836,35.42
71142,-1.0254,23.9258,-25.9277,35.30
71153,-1.3672,24.2188,-26.9043,36.23
71164,-1.2207,23.6816,-26.1719,35.32
71175,-0.8301,24.1699,-25.8301,35.38
71186,-0.8301,24.1699,-25.8301,35.38
71196,-0.8789,23.9746,-26.2695,35.58
71207,-0.0977,24.6582,-26.8555,36.46
71218,0.1953,23.9258,-26.2695,35.53
71229,-0.1465,23.6816,-26.2695,35.37
71240,-0.7324,24.0234,-26.0254,35.43
71251,-1.3672,23.8770,-26.0742,35.38
71262,-1.3672,23.6816,-26.4160,35.50
71273,-1.3184,23.6816,-26.4160,35.50
71283,-1.0254,24.5117,-26.0742,35.80
71294,-1.2695,24.4141,-25.9766,35.67
71305,-1.0742,23.7793,-26.2207,35.41
71316,-1.2695,24.2676,-26.1230,35.68
71327,-1.1719,23.9746,-25.9766,35.37
