t,x,y,z,mf
3.1290000000,30.5770034790,14.6120195389,6.8503355980,34.57
3.1390000000,30.3784523010,14.5218219757,6.7706809044,34.34
3.1490000000,32.7610778809,14.7022171021,6.6113710403,36.51
3.1590000000,30.7755565643,14.5218219757,6.9299907684,34.73
3.1680000000,30.7755565643,14.1610317230,7.2486109734,34.64
3.1780000000,30.9741077423,14.4316244125,6.0537853241,34.70
3.1880000000,30.1799011230,14.4316244125,7.1689558029,34.21
3.1980000000,29.5842437744,14.5218219757,7.4079213142,33.78
3.2080000000,29.7827968597,14.6120195389,6.6910257339,33.84
3.2180000000,29.3856925964,14.6120195389,6.8503355980,33.53
3.2280000000,29.3856925964,14.2512292862,7.6468863487,33.54
3.2370000000,29.7827968597,14.0708341599,6.3724055290,33.55
3.2470000000,29.7827968597,13.8904380798,7.4875764847,33.70
3.2570000000,30.5770034790,14.7924146652,7.3282661438,34.75
3.2670000000,29.1871395111,14.8826131821,6.6113710403,33.42
3.2770000000,30.1799011230,14.7924146652,7.0096459389,34.33
3.2870000000,30.1799011230,14.9728107452,6.8503355980,34.38
3.2960000000,31.7683162689,14.7924146652,6.8503355980,35.71
3.3060000000,29.3856925964,14.9728107452,7.0096459389,33.72
3.3160000000,30.5770034790,14.4316244125,7.1689558029,34.56
3.3260000000,30.7755565643,14.3414268494,7.0893011093,34.69
3.3360000000,31.1726608276,13.8002405167,7.4079213142,34.89
3.3460000000,31.9668674469,14.8826131821,6.2927503586,35.82
3.3560000000,30.7755565643,13.9806365967,6.9299907684,34.51
3.3650000000,30.3784523010,14.5218219757,6.2927503586,34.25
3.3750000000,30.3784523010,14.7022171021,6.9299907684,34.45
3.3850000000,28.9885883331,14.0708341599,7.1689558029,33.01
3.3950000000,29.3856925964,14.2512292862,7.4875764847,33.51
3.4050000000,28.7900371552,14.1610317230,6.9299907684,32.82
3.4140000000,30.3784523010,14.5218219757,7.7265415192,34.55
3.4250000000,30.3784523010,14.3414268494,7.4079213142,34.40
3.4340000000,31.1726608276,14.3414268494,6.4520606995,34.91
3.4440000000,28.7900371552,13.9806365967,6.4520606995,32.65
3.4540000000,29.1871395111,13.9806365967,7.4079213142,33.20
3.4640000000,31.5697650909,13.6198453903,7.2486109734,35.14
3.4740000000,31.9668674469,13.8002405167,6.9299907684,35.50
3.4830000000,30.3784523010,14.8826131821,7.2486109734,34.60
3.4930000000,30.5770034790,14.6120195389,6.8503355980,34.57
3.5030000000,31.5697650909,14.3414268494,6.9299907684,35.36
3.5130000000,29.1871395111,14.5218219757,7.2486109734,33.40
3.5230000000,31.7683162689,14.6120195389,6.6910257339,35.60
3.5330000000,29.3856925964,14.0708341599,7.1689558029,33.36
3.5420000000,30.3784523010,14.1610317230,6.2927503586,34.10
3.5520000000,30.3784523010,13.9806365967,7.2486109734,34.22
3.5620000000,28.9885883331,14.0708341599,7.1689558029,33.01
3.5720000000,31.1726608276,15.0630083084,6.6113710403,35.25
3.5820000000,31.3712120056,14.0708341599,6.6910257339,35.03
3.5920000000,29.7827968597,14.0708341599,7.3282661438,33.74
3.6020000000,30.7755565643,14.5218219757,7.0893011093,34.76
3.6110000000,28.1943798065,14.7924146652,7.1689558029,32.64
3.6210000000,28.1943798065,14.9728107452,6.6910257339,32.62
3.6310000000,30.9741077423,14.4316244125,7.3282661438,34.95
3.6410000000,29.9813480377,14.3414268494,7.0893011093,33.98
3.6510000000,28.1943798065,14.7924146652,7.0096459389,32.60
3.6610000000,30.3784523010,13.8002405167,7.0893011093,34.11
3.6710000000,30.7755565643,13.6198453903,7.4079213142,34.46
3.6800000000,31.1726608276,14.7022171021,7.4079213142,35.25
3.6900000000,30.7755565643,14.1610317230,6.9299907684,34.58
3.7000000000,30.5770034790,14.2512292862,6.8503355980,34.42
3.7100000000,29.9813480377,14.7022171021,7.0893011093,34.14
3.7200000000,31.1726608276,13.6198453903,7.5672311783,34.85
3.7300000000,31.3712120056,13.8904380798,7.6468863487,35.15
3.7390000000,30.1799011230,15.5139951706,7.1689558029,34.68
3.7490000000,29.9813480377,13.8002405167,7.0893011093,33.76
3.7590000000,29.3856925964,14.6120195389,7.4875764847,33.66
3.7690000000,31.3712120056,14.6120195389,7.0096459389,35.31
3.7790000000,29.9813480377,14.7022171021,6.6113710403,34.04
3.7880000000,30.5770034790,15.1532058716,5.8944749832,34.63
3.7990000000,30.5770034790,14.7924146652,6.8503355980,34.65
3.8080000000,30.3784523010,14.1610317230,6.9299907684,34.23
3.8180000000,31.7683162689,14.0708341599,6.6910257339,35.38
3.8280000000,30.7755565643,15.6041927338,6.7706809044,35.16
3.8380000000,29.7827968597,14.4316244125,7.0096459389,33.83
3.8480000000,29.7827968597,14.7924146652,7.3282661438,34.05
3.8580000000,29.7827968597,14.4316244125,6.8503355980,33.80
3.8670000000,30.3784523010,14.1610317230,6.9299907684,34.23
3.8770000000,32.9596290588,13.8904380798,7.1689558029,36.48
3.8870000000,29.9813480377,14.1610317230,6.7706809044,33.84
3.8970000000,28.9885883331,14.9728107452,7.0096459389,33.37
3.9070000000,29.1871395111,14.3414268494,7.0893011093,33.28
3.9160000000,29.5842437744,14.3414268494,7.5672311783,33.74
3.9270000000,31.1726608276,14.5218219757,6.7706809044,35.05
3.9360000000,31.3712120056,14.2512292862,6.8503355980,35.13
3.9460000000,30.7755565643,14.3414268494,6.9299907684,34.65
3.9560000000,30.3784523010,14.3414268494,6.2927503586,34.18
3.9660000000,29.7827968597,14.0708341599,6.8503355980,33.64
3.9760000000,31.3712120056,13.8904380798,7.4875764847,35.12
3.9850000000,28.7900371552,14.5218219757,6.6113710403,32.92
3.9950000000,30.1799011230,13.8904380798,6.5317158699,33.86
4.0050000000,29.1871395111,15.0630083084,6.2927503586,33.44
4.0150000000,30.7755565643,14.3414268494,7.4079213142,34.75
4.0250000000,30.3784523010,14.3414268494,6.4520606995,34.21
4.0340000000,29.1871395111,14.1610317230,6.7706809044,33.14
4.0450000000,29.3856925964,14.2512292862,7.0096459389,33.40
4.0540000000,31.9668674469,14.7022171021,7.5672311783,35.99
4.0640000000,28.1943798065,14.4316244125,6.6910257339,32.37
4.0740000000,31.3712120056,14.0708341599,7.0096459389,35.09
4.0840000000,31.3712120056,14.2512292862,6.8503355980,35.13
4.0940000000,30.7755565643,13.6198453903,7.7265415192,34.53
4.1030000000,29.9813480377,13.8002405167,6.6113710403,33.66
