time,x,y,z
25022,98,-66,-820
25031,98,-64,-816
25041,100,-60,-822
25051,102,-56,-816
25061,102,-56,-820
25071,100,-60,-820
25081,93,-59,-823
25090,100,-60,-822
25100,94,-56,-818
25110,101,-63,-823
25120,102,-62,-822
25130,104,-56,-818
25140,96,-58,-816
25150,105,-59,-821
25159,105,-55,-817
25169,98,-60,-824
25179,98,-60,-822
25189,94,-62,-816
25199,104,-66,-812
25209,94,-56,-826
25219,98,-64,-822
25228,106,-60,-820
25238,102,-62,-822
25248,100,-56,-834
25258,99,-57,-817
25268,102,-54,-828
25278,101,-57,-819
25288,101,-63,-823
25297,91,-57,-829
25307,94,-62,-820
25317,97,-63,-817
25327,95,-55,-825
25337,104,-58,-818
25347,101,-55,-821
25357,95,-67,-821
25367,101,-57,-831
25376,97,-57,-819
25386,95,-65,-817
25396,98,-56,-822
25406,92,-62,-824
25416,104,-64,-822
25426,107,-67,-821
25436,92,-68,-826
25445,102,-58,-828
25455,101,-61,-823
25465,92,-58,-818
25475,96,-58,-824
25485,104,-44,-824
25495,102,-58,-824
25505,101,-59,-825
25515,98,-54,-822
25524,104,-60,-824
25534,106,-56,-820
25544,97,-51,-823
25554,102,-60,-826
25564,94,-58,-828
25574,94,-52,-834
25584,92,-54,-824
25593,100,-58,-828
25603,102,-60,-830
25613,101,-53,-819
25623,97,-57,-823
25633,92,-56,-816
25643,93,-63,-823
25653,96,-56,-820
25662,95,-51,-827
25672,102,-58,-822
25682,95,-61,-817
25692,101,-61,-825
25702,95,-55,-827
25712,97,-59,-823
25721,104,-64,-824
25731,96,-58,-824
25741,97,-61,-829
25751,98,-60,-824
25761,96,-62,-822
25771,100,-58,-828
25781,89,-63,-819
25790,93,-65,-821
25800,98,-58,-820
25810,94,-60,-824
25820,108,-60,-824
25830,101,-59,-819
25840,94,-64,-822
25850,103,-59,-821
25859,96,-56,-820
25869,101,-57,-823
25879,100,-58,-822
25889,104,-58,-814
25899,100,-62,-824
25909,105,-63,-823
25918,92,-60,-820
25928,96,-62,-830
25938,93,-61,-821
25948,96,-56,-828
25958,101,-55,-819
25968,97,-57,-831
25977,105,-65,-817
25987,104,-56,-828
25997,105,-57,-821
26007,99,-61,-827
26017,95,-55,-827
26027,103,-61,-833
26037,99,-61,-819
26046,96,-56,-824
26056,95,-55,-821
26066,105,-57,-823
26076,95,-57,-825
26086,98,-60,-822
26096,100,-60,-826
26106,100,-58,-824
26115,106,-58,-822
26125,101,-59,-825
26135,95,-57,-827
26145,103,-61,-817
26155,108,-56,-822
26165,93,-63,-819
26175,95,-65,-821
26184,101,-59,-821
26194,98,-60,-828
26204,95,-57,-815
26214,97,-61,-823
26224,101,-63,-823
26234,98,-56,-818
26244,95,-61,-837
26254,102,-66,-820
26263,99,-57,-827
26273,100,-62,-826
26283,98,-60,-824
26293,95,-59,-821
26303,93,-65,-817
26313,99,-55,-817
26323,97,-67,-821
26332,97,-59,-819
26342,93,-51,-827
26352,95,-53,-821
26362,103,-63,-821
26372,102,-60,-824
26382,101,-53,-821
26392,98,-64,-826
26402,104,-58,-826
26411,94,-56,-824
26421,92,-62,-828
26431,102,-64,-822
26441,98,-64,-824
26451,100,-64,-818
26461,103,-55,-819
26471,103,-57,-823
26480,97,-65,-821
26490,100,-56,-824
26500,97,-55,-821
26510,98,-60,-820
26520,97,-53,-825
26530,102,-58,-822
26540,98,-64,-824
26549,101,-57,-819
26559,99,-59,-819
26569,105,-67,-813
26579,105,-61,-821
26589,98,-66,-824
26599,97,-65,-819
26608,105,-63,-823
26618,100,-54,-822
26628,96,-60,-826
26638,96,-60,-818
26648,101,-61,-829
26658,104,-56,-822
26667,101,-57,-825
26677,93,-59,-817
26687,98,-56,-820
26697,101,-55,-821
26707,100,-60,-818
26717,101,-57,-827
26727,105,-59,-815
26736,96,-56,-822
26746,98,-52,-826
26756,94,-52,-828
26766,97,-59,-825
26776,96,-58,-824
26786,96,-72,-824
26795,102,-58,-822
26805,100,-58,-824
26815,99,-63,-817
26825,97,-55,-829
26835,97,-55,-817
26845,102,-60,-820
26855,102,-64,-820
26864,101,-61,-823
26874,94,-60,-822
26884,95,-61,-821
26894,97,-67,-817
26904,93,-65,-823
26914,94,-62,-824
26924,91,-61,-825
26933,102,-66,-818
26943,104,-58,-824
26953,100,-62,-826
26963,99,-61,-825
26973,90,-64,-820
26983,99,-63,-823
26993,98,-62,-824
27002,98,-56,-818
27012,97,-61,-821
27022,104,-62,-816
27032,93,-57,-829
27042,103,-59,-823
27052,94,-58,-818
27062,95,-63,-829
27072,98,-66,-820
27081,96,-72,-820
27091,97,-57,-815
27101,93,-59,-829
27111,95,-59,-819
27121,99,-65,-817
27131,98,-58,-820
27141,96,-60,-822
27150,95,-59,-825
27160,102,-60,-820
27170,104,-56,-820
27180,91,-61,-821
27190,93,-69,-825
27200,94,-62,-826
27210,104,-60,-826
27219,96,-60,-826
27229,102,-58,-820
27239,101,-59,-823
27249,102,-62,-826
27259,99,-59,-819
27269,106,-60,-822
27279,102,-60,-824
27289,95,-65,-817
27298,98,-66,-824
27308,102,-64,-814
27318,103,-67,-825
27328,97,-57,-827
27338,98,-58,-816
27348,102,-56,-824
27358,101,-61,-821
27367,92,-60,-818
27377,98,-60,-826
27387,103,-57,-817
27397,96,-54,-830
27407,93,-61,-825
27417,96,-56,-826
27427,102,-60,-818
27436,99,-57,-827
27446,100,-56,-826
27456,99,-57,-829
27466,91,-63,-821
27476,107,-61,-823
27486,103,-55,-825
27496,101,-57,-825
27505,94,-54,-822
27515,105,-63,-819
27525,101,-61,-827
27535,103,-67,-829
27545,99,-59,-825
27555,95,-55,-823
27564,102,-58,-822
27574,96,-56,-822
27584,98,-56,-824
27594,102,-54,-816
27604,93,-59,-821
27614,104,-60,-818
27623,109,-53,-823
27633,94,-60,-816
27643,98,-60,-818
27653,103,-55,-829
27663,87,-65,-819
27673,99,-51,-829
27683,97,-63,-819
27692,91,-57,-829
27702,105,-59,-825
27712,100,-58,-828
27722,99,-57,-833
27732,102,-64,-824
27742,99,-59,-825
27751,104,-62,-820
27761,101,-65,-821
27771,99,-55,-819
27781,100,-64,-818
27791,95,-57,-827
27801,104,-58,-818
27811,96,-60,-818
27821,96,-62,-824
27830,105,-63,-817
27840,98,-60,-826
27850,103,-57,-821
27860,106,-68,-820
27870,105,-65,-825
27880,101,-65,-827
27890,99,-59,-815
27899,104,-58,-824
27909,100,-54,-830
27919,99,-61,-829
27929,101,-61,-831
27939,100,-58,-828
27949,97,-57,-823
27959,102,-54,-828
27968,95,-61,-823
27978,97,-57,-825
27988,96,-64,-820
27998,89,-53,-821
28008,97,-65,-823
28018,99,-57,-825
28028,104,-58,-824
28037,106,-62,-818
28047,103,-59,-827
28057,100,-58,-830
28067,92,-60,-824
28077,98,-58,-828
28087,94,-64,-826
28097,96,-56,-818
28107,98,-66,-824
28116,99,-55,-821
28126,103,-61,-817
28136,95,-67,-817
28146,106,-54,-822
28156,99,-57,-821
28166,98,-64,-822
28176,94,-56,-826
28185,100,-58,-824
28195,97,-59,-815
28205,100,-56,-828
28215,101,-59,-817
28225,96,-58,-822
28235,95,-51,-819
28245,97,-65,-827
28254,101,-67,-823
28264,107,-55,-825
28274,99,-57,-827
28284,91,-61,-817
28294,99,-59,-825
28304,101,-59,-815
28314,100,-56,-828
28323,100,-62,-826
28333,95,-59,-821
28343,98,-62,-818
28353,101,-59,-813
28363,100,-60,-820
28373,94,-62,-822
28383,94,-58,-820
28392,98,-54,-832
28402,94,-58,-820
28412,101,-63,-827
28422,94,-60,-820
28432,105,-59,-815
28442,101,-61,-819
28452,99,-53,-825
28461,99,-63,-817
28471,104,-58,-826
28481,102,-62,-822
28491,103,-59,-823
28501,104,-52,-824
28511,100,-58,-820
28521,102,-62,-824
28530,104,-54,-828
28540,102,-64,-826
28550,97,-61,-821
28560,105,-61,-827
28570,104,-62,-822
28580,105,-63,-819
28589,104,-54,-816
28599,96,-58,-824
28609,103,-57,-827
28619,100,-58,-824
28629,93,-59,-821
28639,93,-57,-827
28649,101,-61,-823
28658,99,-65,-827
28668,98,-60,-820
28678,94,-54,-826
28688,96,-60,-822
28698,97,-61,-827
28708,101,-59,-819
28718,98,-62,-824
28727,97,-59,-827
28737,99,-59,-825
28747,97,-55,-823
28757,99,-59,-817
28767,104,-64,-824
28777,92,-54,-824
28786,98,-58,-818
28796,100,-54,-824
28806,98,-64,-818
28816,99,-61,-819
28826,101,-59,-823
28836,92,-58,-828
28845,99,-55,-823
28855,99,-47,-821
28865,97,-51,-829
28875,96,-54,-818
28885,98,-60,-820
28895,95,-57,-823
28905,107,-59,-829
28914,98,-60,-824
28924,94,-56,-816
28934,104,-64,-820
28944,96,-54,-828
28954,101,-65,-831
28964,90,-64,-826
28974,99,-63,-825
28984,91,-59,-821
28993,100,-60,-820
29003,95,-61,-819
29013,95,-57,-813
29023,97,-59,-825
29033,96,-62,-826
29043,96,-56,-818
29053,102,-58,-818
29062,107,-53,-819
29072,104,-52,-830
29082,98,-56,-830
29092,104,-58,-826
29102,100,-56,-820
29112,101,-61,-823
29122,108,-58,-814
29131,95,-61,-817
29141,100,-68,-822
29151,97,-59,-823
29161,93,-53,-825
29171,93,-61,-817
29181,94,-46,-830
29191,96,-66,-832
29200,110,-66,-832
29210,93,-57,-823
29220,108,-64,-816
29230,101,-53,-823
29240,96,-60,-828
29250,106,-60,-824
29260,101,-69,-823
29270,99,-59,-823
29279,92,-62,-824
29289,90,-66,-826
29299,97,-63,-819
29309,99,-61,-823
29319,94,-60,-818
29329,97,-65,-825
29339,104,-54,-822
29348,98,-64,-828
29358,100,-56,-818
29368,101,-59,-825
29378,96,-58,-826
29388,103,-61,-827
29398,100,-62,-822
29408,95,-59,-825
29417,100,-64,-818
29427,96,-62,-822
29437,96,-52,-826
29447,99,-63,-825
29457,105,-61,-821
29467,101,-55,-831
29477,106,-62,-824
29487,87,-65,-819
29496,97,-61,-825
29506,96,-60,-824
29516,98,-56,-828
29526,105,-59,-819
29536,99,-63,-819
29546,101,-61,-823
29556,95,-59,-819
29565,98,-64,-822
29575,102,-54,-820
29585,100,-54,-818
29595,102,-60,-826
29605,97,-57,-821
29615,99,-63,-821
29625,102,-56,-824
29634,97,-61,-827
29644,95,-65,-821
29654,91,-63,-815
29664,104,-62,-820
29674,99,-55,-831
29684,96,-64,-818
29694,101,-57,-819
29703,95,-55,-821
29713,97,-61,-819
29723,98,-68,-822
29733,90,-52,-822
29743,99,-55,-827
29753,99,-65,-819
29763,98,-54,-822
29773,101,-61,-821
29782,94,-64,-822
29792,106,-66,-820
29802,95,-61,-823
29812,108,-58,-820
29822,98,-56,-824
29832,102,-60,-818
29842,100,-58,-820
29851,98,-58,-826
29861,97,-55,-817
29871,98,-52,-832
29881,102,-56,-826
29891,102,-62,-824
29901,101,-57,-819
29910,99,-63,-815
29920,100,-54,-822
29930,97,-57,-827
29940,96,-60,-826
29950,91,-65,-831
29960,101,-63,-813
29970,103,-55,-827
29980,104,-56,-828
29989,100,-56,-832
29999,104,-64,-826
30009,97,-63,-823
30019,96,-60,-824
30029,100,-62,-826
30039,97,-65,-819
30049,99,-61,-823
30058,103,-59,-819
30068,96,-64,-824
30078,94,-68,-824
30088,99,-59,-825
30098,109,-57,-819
30108,106,-66,-818
30118,103,-57,-823
30127,100,-66,-820
30137,103,-65,-823
30147,102,-60,-820
30157,95,-57,-825
30167,96,-68,-822
30177,99,-57,-825
30187,96,-60,-826
30196,99,-63,-825
30206,99,-61,-817
30216,95,-65,-819
30226,101,-61,-825
30236,110,-54,-818
30246,104,-60,-820
30255,105,-65,-823
30265,95,-59,-823
30275,101,-65,-823
30285,100,-54,-822
30295,101,-63,-817
30305,93,-55,-831
30315,97,-55,-819
30324,98,-62,-816
30334,102,-64,-822
30344,106,-54,-826
30354,105,-57,-823
30364,101,-53,-829
30374,105,-59,-823
30384,97,-59,-827
30393,94,-50,-826
30403,95,-59,-827
30413,101,-69,-819
30423,98,-60,-826
30433,99,-59,-827
30443,102,-60,-820
30453,98,-58,-826
30463,92,-60,-830
30472,95,-59,-821
30482,104,-52,-828
30492,108,-60,-824
30502,97,-59,-813
30512,97,-65,-829
30522,104,-62,-820
30532,99,-57,-829
30541,98,-54,-822
30551,94,-54,-820
30561,94,-56,-826
30571,99,-61,-819
30581,105,-63,-827
30591,99,-57,-831
30601,98,-62,-822
30610,104,-64,-824
30620,102,-64,-818
30630,99,-61,-815
30640,102,-66,-818
30650,104,-60,-822
30660,101,-59,-823
30670,90,-64,-822
30679,95,-61,-821
30689,103,-65,-825
30699,91,-57,-827
30709,106,-50,-822
30719,99,-57,-817
30729,103,-61,-815
30739,99,-61,-821
30748,97,-55,-827
30758,100,-56,-826
30768,103,-57,-823
30778,104,-58,-822
30788,102,-64,-824
30798,83,-57,-823
30808,100,-58,-824
30817,97,-61,-825
30827,101,-61,-821
30837,102,-62,-820
30847,107,-63,-825
30857,98,-64,-824
30867,96,-62,-824
30877,104,-56,-818
30887,100,-58,-822
30896,102,-70,-814
30906,100,-66,-832
30916,96,-62,-826
30926,94,-52,-824
30936,96,-64,-822
30946,100,-52,-826
30956,95,-63,-813
30965,102,-60,-822
30975,102,-54,-822
30985,96,-58,-816
30995,94,-64,-822
31005,98,-58,-826
31015,97,-55,-819
31024,98,-60,-814
31034,105,-61,-821
31044,101,-57,-827
31054,94,-64,-822
31064,96,-60,-828
31074,101,-59,-819
31083,93,-53,-821
31093,99,-57,-821
31103,104,-54,-818
31113,99,-61,-815
31123,109,-55,-825
31133,101,-59,-825
31143,106,-56,-832
31152,105,-61,-823
31162,96,-62,-828
31172,100,-60,-822
31182,102,-64,-822
31192,100,-60,-828
31202,99,-55,-813
31212,101,-63,-825
31221,95,-67,-819
31231,97,-57,-825
31241,98,-46,-822
31251,95,-59,-823
31261,95,-61,-827
31271,106,-58,-822
31281,98,-54,-826
31290,96,-64,-826
31300,94,-62,-824
31310,91,-65,-823
31320,97,-61,-827
31330,97,-55,-821
31340,98,-66,-822
31350,99,-57,-827
31359,97,-61,-823
31369,97,-61,-829
31379,96,-60,-824
31389,100,-62,-828
31399,102,-60,-826
31409,96,-60,-824
31419,93,-55,-825
31428,103,-55,-823
31438,101,-63,-819
31448,104,-54,-822
31458,94,-56,-826
31468,102,-52,-828
31478,98,-62,-822
31488,92,-60,-822
31497,98,-60,-810
31507,96,-60,-824
31517,100,-64,-820
31527,95,-55,-819
31537,95,-61,-821
31547,103,-59,-823
31557,93,-61,-815
31566,103,-63,-825
31576,99,-59,-831
31586,102,-58,-820
31596,96,-58,-824
31606,97,-59,-821
31616,99,-53,-823
31626,101,-53,-823
31635,99,-57,-835
31645,101,-63,-829
31655,93,-61,-817
31665,101,-61,-831
31675,104,-56,-818
31685,97,-57,-821
31695,97,-65,-827
31704,96,-56,-830
31714,102,-60,-828
31724,99,-55,-817
31734,96,-62,-824
31744,102,-52,-818
31754,101,-67,-815
31764,99,-57,-821
31773,97,-61,-833
31783,99,-63,-825
31793,102,-62,-822
31803,102,-64,-824
31813,101,-61,-825
31823,94,-60,-820
31833,102,-58,-818
31843,97,-59,-819
31852,103,-53,-821
31862,107,-61,-821
31872,97,-59,-821
31882,96,-56,-828
31892,97,-53,-819
31902,95,-55,-827
31912,103,-53,-825
31921,99,-63,-823
31931,95,-63,-829
31941,100,-58,-822
31951,91,-59,-819
31961,93,-55,-821
31971,100,-62,-822
31980,97,-57,-823
31990,93,-59,-823
32000,98,-58,-822
32010,96,-60,-824
32020,103,-63,-825
32030,106,-64,-822
32040,92,-54,-826
32049,96,-62,-818
32059,92,-52,-814
32069,100,-56,-826
32079,99,-61,-823
32089,93,-55,-823
32099,96,-60,-830
32109,99,-63,-821
32118,101,-61,-821
32128,102,-60,-820
32138,103,-53,-825
32148,94,-68,-822
32158,93,-67,-819
32168,102,-58,-824
32178,102,-58,-820
32187,99,-61,-817
32197,93,-57,-823
32207,101,-63,-819
32217,101,-63,-813
32227,95,-55,-825
32237,101,-61,-827
32247,98,-58,-820
32256,104,-62,-824
32266,105,-69,-827
32276,96,-66,-820
32286,94,-58,-818
32296,96,-62,-820
32306,97,-53,-823
32316,99,-61,-831
32325,94,-54,-822
32335,99,-57,-817
32345,93,-57,-827
32355,105,-53,-823
32365,97,-63,-827
32375,100,-60,-824
32385,105,-67,-817
32394,100,-58,-822
32404,95,-59,-825
32414,104,-60,-820
32424,103,-61,-825
32434,99,-59,-829
32444,93,-59,-819
32453,100,-62,-826
32463,95,-59,-825
32473,95,-63,-829
32483,100,-54,-824
32493,98,-60,-828
32503,98,-60,-820
32513,97,-63,-825
32523,104,-58,-822
32532,95,-57,-825
32542,96,-50,-824
32552,100,-58,-826
32562,102,-64,-830
32572,99,-57,-825
32582,104,-56,-834
32592,101,-61,-821
32601,94,-62,-826
32611,96,-56,-828
32621,98,-56,-820
32631,102,-60,-828
32641,97,-61,-813
32651,99,-63,-823
32661,103,-61,-817
32670,98,-60,-824
32680,96,-58,-826
32690,95,-55,-825
32700,101,-61,-825
32710,94,-54,-824
32720,104,-56,-818
32730,104,-60,-818
32740,104,-58,-824
32749,108,-48,-828
32759,108,-60,-824
32769,100,-60,-818
32779,100,-58,-826
32789,98,-56,-816
32799,105,-59,-821
32809,92,-58,-824
32818,97,-67,-819
32828,96,-54,-826
32838,106,-62,-822
32848,103,-57,-827
32858,100,-60,-824
32868,94,-68,-824
32878,98,-58,-822
32888,107,-63,-823
32897,96,-62,-824
32907,95,-55,-825
32917,98,-60,-816
32927,102,-58,-824
32937,96,-62,-824
32947,99,-53,-823
32957,98,-54,-820
32966,107,-55,-825
32976,98,-58,-822
32986,102,-52,-822
32996,100,-56,-824
33006,86,-56,-826
33016,95,-63,-827
33026,105,-59,-819
33035,97,-57,-823
33045,101,-61,-825
33055,96,-58,-822
33065,91,-67,-825
33075,99,-57,-825
33085,96,-58,-826
33094,95,-51,-823
33104,98,-56,-822
33114,100,-64,-824
33124,102,-68,-822
33134,100,-60,-826
33144,107,-67,-821
33154,94,-52,-824
33163,101,-61,-817
33173,98,-50,-822
33183,99,-61,-829
33193,99,-65,-825
33203,96,-64,-820
33213,101,-67,-819
33222,103,-61,-825
33232,92,-56,-832
33242,95,-63,-825
33252,99,-59,-827
33262,108,-62,-826
33272,98,-56,-824
33281,103,-65,-819
33291,97,-55,-825
33301,102,-62,-820
33311,100,-50,-828
33321,93,-65,-825
33331,93,-57,-823
33341,100,-58,-818
33350,95,-53,-827
33360,105,-59,-825
33370,98,-58,-824
33380,97,-61,-825
33390,101,-53,-827
33400,98,-56,-820
33410,100,-56,-818
33420,104,-64,-810
33429,107,-61,-827
33439,98,-58,-826
33449,103,-59,-819
33459,98,-58,-824
33469,95,-57,-827
33479,97,-59,-829
33489,99,-59,-831
33498,99,-61,-821
33508,102,-56,-824
33518,103,-61,-823
33528,110,-60,-826
33538,94,-58,-832
33548,100,-62,-824
33558,94,-64,-824
33567,100,-54,-824
33577,100,-66,-830
33587,96,-64,-820
33597,97,-53,-825
33607,103,-59,-823
33617,98,-54,-818
33627,99,-57,-827
33636,95,-59,-825
33646,94,-64,-822
33656,99,-63,-827
33666,91,-53,-825
33676,97,-69,-819
33686,103,-63,-821
33696,104,-62,-820
33706,95,-61,-819
33715,103,-59,-825
33725,100,-54,-820
33735,97,-53,-823
33745,99,-49,-817
33755,96,-66,-826
33765,100,-68,-826
33775,95,-53,-827
33784,100,-58,-822
33794,102,-60,-828
33804,102,-62,-816
33814,105,-59,-821
33824,103,-63,-825
33834,97,-59,-825
33844,94,-58,-828
33853,100,-54,-820
33863,103,-63,-827
33873,103,-61,-825
33883,97,-61,-825
33893,107,-59,-823
33903,97,-57,-821
33913,100,-58,-820
33923,102,-60,-816
33932,102,-62,-818
33942,99,-63,-821
33952,98,-60,-826
33962,100,-58,-820
33972,104,-66,-814
33982,101,-51,-827
33991,97,-55,-823
34001,98,-64,-818
34011,100,-62,-820
34021,99,-65,-825
34031,100,-60,-820
34041,90,-64,-820
34051,98,-60,-820
34060,100,-52,-822
34070,105,-55,-821
34080,96,-56,-822
34090,98,-56,-822
34100,100,-52,-818
34110,94,-62,-826
34119,99,-59,-823
34129,101,-59,-821
34139,100,-62,-818
34149,92,-60,-820
34159,103,-59,-823
34169,90,-62,-828
34179,97,-57,-823
34188,98,-64,-830
34198,103,-61,-825
34208,103,-57,-825
34218,103,-67,-817
34228,103,-65,-823
34238,98,-60,-826
34248,102,-64,-826
34257,99,-63,-823
34267,108,-64,-830
34277,99,-59,-819
34287,102,-54,-824
34297,94,-58,-820
34307,99,-61,-823
34316,103,-63,-819
34326,95,-59,-827
34336,93,-65,-821
34346,96,-62,-830
34356,104,-54,-816
34366,101,-59,-829
34376,104,-64,-824
34385,107,-65,-827
34395,90,-60,-830
34405,104,-62,-822
34415,104,-62,-828
34425,103,-57,-827
34435,95,-65,-821
34445,96,-62,-822
34454,101,-59,-815
34464,94,-58,-824
34474,99,-49,-819
34484,102,-66,-820
34494,103,-55,-823
34504,101,-61,-817
34514,96,-62,-820
34523,99,-59,-831
34533,95,-59,-831
34543,95,-69,-821
34553,98,-56,-824
34563,104,-66,-824
34573,89,-59,-819
34583,100,-58,-830
34592,97,-65,-819
34602,101,-61,-827
34612,98,-68,-824
34622,93,-59,-827
34632,104,-60,-826
34642,103,-61,-821
34652,95,-63,-821
34661,108,-60,-828
34671,100,-60,-814
34681,103,-61,-827
34691,95,-65,-827
34701,96,-60,-824
34711,100,-52,-820
34720,100,-58,-828
34730,91,-55,-823
34740,99,-55,-825
34750,99,-59,-813
34760,109,-59,-823
34770,100,-56,-822
34780,102,-68,-826
34789,105,-59,-821
34799,99,-57,-821
34809,102,-56,-826
34819,108,-60,-828
34829,100,-64,-822
34839,100,-58,-822
34849,103,-63,-821
34859,101,-55,-829
34868,97,-55,-825
34878,105,-61,-823
34888,96,-60,-820
34898,95,-65,-823
34908,97,-63,-825
34918,101,-51,-823
34928,96,-56,-822
34938,96,-60,-820
34947,101,-57,-821
34957,101,-63,-827
34967,94,-60,-826
34977,99,-59,-821
34987,99,-57,-821
34997,103,-65,-825
35007,96,-58,-822
35016,99,-65,-821
35026,95,-59,-821
35036,101,-63,-823
35046,99,-61,-819
35056,92,-54,-828
35066,94,-62,-822
35076,97,-59,-827
35085,107,-69,-823
35095,97,-53,-821
35105,97,-55,-825
35115,102,-58,-826
35125,99,-61,-827
35135,99,-61,-823
35145,102,-60,-826
35154,97,-55,-823
35164,102,-56,-820
35174,96,-56,-826
35184,100,-66,-820
35194,97,-63,-823
35204,100,-60,-824
35214,101,-55,-827
35223,102,-50,-836
35233,98,-60,-822
35243,104,-66,-820
35253,101,-63,-819
35263,101,-71,-823
35273,95,-57,-819
35283,97,-57,-829
35292,93,-61,-825
35302,100,-58,-820
35312,98,-58,-822
35322,97,-61,-827
35332,100,-50,-822
35342,97,-61,-825
35352,103,-61,-821
35362,94,-58,-816
35371,99,-63,-821
35381,90,-56,-820
35391,102,-64,-820
35401,96,-58,-826
35411,98,-54,-826
35421,92,-64,-818
35431,93,-63,-827
35440,96,-56,-824
35450,94,-60,-828
35460,98,-66,-820
35470,104,-52,-822
35480,97,-57,-827
35490,95,-63,-823
35499,103,-59,-823
35509,103,-59,-821
35519,105,-61,-819
35529,93,-63,-819
35539,103,-57,-821
35549,91,-63,-823
35558,93,-63,-829
35568,106,-62,-820
35578,97,-55,-825
35588,103,-55,-819
35598,93,-63,-827
35608,94,-58,-824
35617,96,-64,-818
35627,93,-57,-827
35637,107,-63,-819
35647,98,-58,-828
35657,102,-58,-826
35667,101,-59,-827
35677,103,-61,-819
35686,100,-62,-828
35696,101,-57,-817
35706,101,-59,-825
35716,94,-56,-820
35726,101,-65,-823
35736,104,-56,-820
35746,103,-61,-823
35755,103,-63,-827
35765,97,-59,-823
35775,101,-63,-827
35785,99,-61,-821
35795,99,-61,-819
35805,98,-60,-830
35815,104,-60,-820
35824,102,-60,-824
35834,94,-64,-822
35844,91,-59,-833
35854,95,-59,-823
35864,99,-65,-821
35874,95,-63,-825
35884,102,-60,-824
35894,101,-65,-819
35903,100,-58,-818
35913,105,-59,-823
35923,96,-56,-832
35933,97,-61,-817
35943,103,-61,-817
35953,98,-68,-824
35963,98,-56,-824
35972,101,-53,-823
35982,107,-55,-823
35992,96,-58,-824
36002,99,-57,-825
36012,98,-60,-820
36022,94,-62,-812
36032,97,-61,-829
36041,104,-60,-824
36051,99,-57,-819
36061,89,-59,-833
36071,104,-68,-822
36081,99,-59,-817
36091,95,-61,-819
36101,95,-63,-829
36111,95,-55,-817
36120,94,-54,-824
36130,93,-59,-815
36140,106,-60,-822
36150,102,-60,-826
36160,94,-56,-824
36170,102,-56,-824
36180,97,-57,-827
36189,93,-57,-829
36199,101,-63,-821
36209,97,-51,-823
36219,97,-55,-823
36229,102,-64,-816
36239,97,-59,-821
36249,98,-56,-824
36259,102,-56,-820
36268,96,-58,-820
36278,95,-61,-823
36288,101,-63,-821
36298,96,-64,-818
36308,96,-60,-822
36318,104,-60,-820
36328,100,-62,-822
36337,99,-63,-823
36347,95,-65,-825
36357,107,-61,-813
36367,97,-63,-823
36377,97,-59,-819
36387,105,-57,-825
36396,93,-59,-819
36406,95,-57,-817
36416,105,-61,-823
36426,93,-61,-825
36436,98,-66,-820
36445,100,-58,-820
36455,103,-57,-821
36465,94,-58,-828
36475,100,-64,-824
36485,96,-56,-820
36495,104,-62,-832
36505,98,-66,-818
36514,93,-57,-819
36524,97,-59,-817
36534,96,-60,-822
36544,97,-59,-829
36554,90,-56,-828
36564,92,-66,-824
36574,97,-59,-827
36583,98,-64,-826
36593,102,-56,-820
36603,102,-64,-824
36613,101,-57,-825
36623,100,-56,-830
36633,101,-65,-827
36643,99,-61,-823
36652,97,-57,-819
36662,93,-59,-823
36672,104,-58,-820
36682,100,-52,-820
36692,101,-59,-831
36702,107,-53,-817
36712,99,-61,-823
36721,94,-60,-824
36731,95,-53,-823
36741,102,-62,-822
36751,96,-62,-826
36761,102,-66,-826
36771,94,-64,-818
36781,94,-56,-828
36790,96,-64,-830
36800,102,-58,-822
36810,100,-58,-822
36820,101,-55,-821
36830,99,-65,-817
36840,102,-56,-824
36850,102,-56,-820
36859,106,-64,-818
36869,102,-56,-822
36879,98,-54,-826
36889,97,-63,-817
36899,101,-47,-825
36909,93,-61,-821
36919,95,-65,-819
36928,90,-56,-822
36938,102,-58,-820
36948,98,-60,-828
36958,100,-60,-816
36968,95,-55,-817
36978,100,-58,-822
36988,106,-62,-822
36997,92,-62,-824
37007,104,-58,-818
37017,97,-61,-819
37027,98,-66,-826
37037,93,-59,-823
37047,103,-63,-823
37057,103,-55,-821
37066,104,-56,-828
37076,99,-59,-821
37086,106,-52,-824
37096,94,-58,-824
37106,94,-66,-820
37116,107,-65,-817
37126,92,-58,-818
37136,97,-55,-835
37145,101,-57,-819
37155,92,-52,-822
37165,100,-56,-822
37175,103,-57,-829
37185,98,-66,-818
37195,99,-61,-823
37205,110,-54,-822
37215,101,-65,-821
37224,104,-60,-822
37234,94,-60,-822
37244,95,-57,-821
37254,105,-59,-825
37264,105,-53,-827
37274,99,-63,-813
37284,103,-53,-827
37293,98,-62,-832
37303,94,-68,-828
37313,97,-59,-833
37323,94,-54,-826
37333,105,-65,-821
37343,103,-49,-819
37353,103,-61,-825
37362,103,-57,-819
37372,107,-65,-831
37382,101,-57,-823
37392,103,-59,-821
37402,95,-59,-829
37412,102,-62,-822
37422,102,-62,-820
37431,97,-63,-825
37441,95,-59,-827
37451,102,-62,-824
37461,100,-62,-820
37471,91,-53,-827
37481,102,-58,-822
37490,95,-65,-825
37500,98,-56,-820
37510,103,-61,-821
37520,105,-59,-823
37530,93,-63,-831
37540,94,-58,-822
37550,102,-60,-824
